제품코드,제품명,제품명(짧은),보관창고,생산일자,보관상태,재고,유통기한(%),대분류,중분류
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,7082020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,8052020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,9012022,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,9052020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,10052020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,10102020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,11022020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,11102019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,12032022,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,12072020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,12092020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,12102019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,13012021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,13092020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,13112020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,13122021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,15012020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,16082020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,16102019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,18062021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,21112020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,22012020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,22042021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,22082020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,23072020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,23072021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,24072021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,26092020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,27032020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,28072021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,28082020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,28092019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,28092021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,29012022,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,29082020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,29122019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,30012022,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,30042020,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,30062022,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,30082021,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,31102019,Good,,0,Candy,
1996,Карамель Фундучная пп/пл 1.0,Карамель Фундучная пп/пл 1.0,LProduct,Ship,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,2012022,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,5092020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,6112021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,9042022,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,10032022,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,10082019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,10102019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,10112021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,11092020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,12092020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,12122021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,13082020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,15012020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,16102020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,17032020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,18022021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,18082021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,18102019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,19012020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,19122020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,20112020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,21112020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,23072021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,24022020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,25092019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,25092021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,26032020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,26092020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,27012022,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,27082021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,28072021,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,28082020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,28122019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,29012020,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,31102019,Good,,0,Candy,
1997,Карамель Миндальная пп/пл 1.0,Карамель Миндальная пп/пл 1.0,LProduct,Ship,Good,,0,Candy,
1998,"Вафли Рахат фундучные т/пл вес (4,5 кг)","Вафли Рахат фундучные т/пл вес (4,5 кг)",LProduct,14082019,Good,,0,BISCUIT,Rahat
1998,"Вафли Рахат фундучные т/пл вес (4,5 кг)","Вафли Рахат фундучные т/пл вес (4,5 кг)",LProduct,16092019,Good,,0,BISCUIT,Rahat
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,3122018,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,4022020,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,5022019,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,7022019,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,8022019,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,9092019,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,13062019,Good,,0,Candy,LotteCar
2001,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 0,245 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 0,245 кг",LProduct,17012019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,2012019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,3012019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,3122018,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,4022020,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,4122018,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,10112020,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,11052021,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,12052021,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,13062019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,14052019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,15072019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,17012019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,18102018,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,20102019,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,22102018,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,22102020,Good,,0,Candy,LotteCar
2002,"Карамель ""ЛОТТЕ-ГАГАГА""(LOTTE-GAGAGA) 1 кг","Карамель ""ЛОТТЕ-ГАГАГА"" 1 кг",LProduct,28102020,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,1022019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,4122018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,5022020,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,5112018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,6072019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,7072019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,7092019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,8072019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,10062019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,12022019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,13022019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,16012020,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,17012020,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,19112018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,19122018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,20012020,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,20122018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,21122018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,25102018,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,27032019,Good,,0,Candy,LotteCar
2003,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 0,245кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 0,245кг",LProduct,31012019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,1112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,3052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,4092019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,4122018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,5022020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,5032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,5062019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,5112018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,6022020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,6032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,6072019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,7022020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,7032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,7072019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,7112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,8072019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,8112020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,10022020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,10052019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,10052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,10062019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,11022020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,11052019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,13032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,13052019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,14032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,15032019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,15102018,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,16012020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,16052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,16082019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,17012020,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,17052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,17082019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,18052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,18062019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,18082019,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,19052021,Good,,0,Candy,LotteCar
2004,"Карамель ""ЛОТТЕ-ЗАЙКА""(LOTTE-ZAYKA) 1кг","Карамель ""ЛОТТЕ-ЗАЙКА"" 1кг",LProduct,19062019,Good,,0,Candy,LotteCar
